Phylum,Subphylum,Assembly
Ascomycota,Pezizomycotina,GCA_022813545.1
Ascomycota,Pezizomycotina,GCA_037042235.1
Ascomycota,Pezizomycotina,GCA_001278595.1
Ascomycota,Pezizomycotina,GCA_000513335.1
Ascomycota,Pezizomycotina,GCA_019827435.1
Ascomycota,Pezizomycotina,GCA_001513925.1
Ascomycota,Pezizomycotina,GCA_019828875.1
Ascomycota,Pezizomycotina,GCA_000226395.1
Ascomycota,Pezizomycotina,GCF_000226395.1
Ascomycota,Pezizomycotina,GCA_037044095.1
Ascomycota,Pezizomycotina,GCA_004959885.1
Ascomycota,Pezizomycotina,GCA_937871595.1
Ascomycota,Pezizomycotina,GCA_003073855.1
Ascomycota,Pezizomycotina,GCA_948474695.1
Ascomycota,Pezizomycotina,GCA_030378425.1
Ascomycota,Pezizomycotina,GCA_023627715.1
Ascomycota,Pezizomycotina,GCA_000516985.1
Ascomycota,Pezizomycotina,GCF_000516985.1
Ascomycota,Pezizomycotina,GCA_030412595.1
Ascomycota,Pezizomycotina,GCA_018092615.1
Ascomycota,Pezizomycotina,GCA_021199905.1
Ascomycota,Pezizomycotina,GCA_022432395.1
Ascomycota,Pezizomycotina,GCA_023701735.1
Ascomycota,Pezizomycotina,GCA_001599175.1
Ascomycota,Pezizomycotina,GCA_023510015.1
Ascomycota,Pezizomycotina,GCA_036852665.1
Ascomycota,Pezizomycotina,GCA_018115615.1
Ascomycota,Pezizomycotina,GCA_018092595.1
Ascomycota,Saccharomycotina,GCA_003706035.2
Ascomycota,Saccharomycotina,GCA_003706045.2
Ascomycota,Saccharomycotina,GCA_003243075.1
Ascomycota,Pezizomycotina,GCA_000392275.1
Ascomycota,Pezizomycotina,GCF_000392275.1
Ascomycota,Pezizomycotina,GCA_001006345.1
Ascomycota,Pezizomycotina,GCA_000590965.1
Ascomycota,Pezizomycotina,GCA_020747045.1
Ascomycota,Pezizomycotina,GCA_003503105.1
Ascomycota,Pezizomycotina,GCA_003501895.1
Ascomycota,Pezizomycotina,GCA_021365335.1
Ascomycota,Pezizomycotina,GCA_003988865.1
Ascomycota,Pezizomycotina,GCA_900073065.1
Ascomycota,Pezizomycotina,GCA_001299255.1
Ascomycota,Pezizomycotina,GCF_001299255.1
Ascomycota,Pezizomycotina,GCA_000835435.1
Ascomycota,Pezizomycotina,GCA_016109495.1
Ascomycota,Pezizomycotina,GCA_016109585.1
Ascomycota,Pezizomycotina,GCA_002099365.1
Ascomycota,Pezizomycotina,GCA_016110215.1
Ascomycota,Pezizomycotina,GCA_016109575.1
Ascomycota,Pezizomycotina,GCA_025434005.1
Ascomycota,Pezizomycotina,GCA_016109475.1
Ascomycota,Pezizomycotina,GCA_016109485.1
Ascomycota,Pezizomycotina,GCA_016109465.1
Ascomycota,Pezizomycotina,GCA_016109935.1
Ascomycota,Pezizomycotina,GCA_016109925.1
Ascomycota,Pezizomycotina,GCA_016110055.1
Ascomycota,Pezizomycotina,GCA_016110145.1
Ascomycota,Pezizomycotina,GCA_016109955.1
Ascomycota,Pezizomycotina,GCA_016109565.1
Ascomycota,Pezizomycotina,GCA_016109975.1
Ascomycota,Pezizomycotina,GCA_016110005.1
Ascomycota,Pezizomycotina,GCA_016110025.1
Ascomycota,Pezizomycotina,GCA_016110105.1
Ascomycota,Pezizomycotina,GCA_016110225.1
Ascomycota,Pezizomycotina,GCA_016109625.1
Ascomycota,Pezizomycotina,GCA_016109505.1
Ascomycota,Pezizomycotina,GCA_016110205.1
Ascomycota,Pezizomycotina,GCA_016110015.1
Ascomycota,Pezizomycotina,GCA_016110115.1
Ascomycota,Pezizomycotina,GCA_016110135.1
Ascomycota,Pezizomycotina,GCA_016110035.1
Ascomycota,Pezizomycotina,GCA_033682645.1
Ascomycota,Pezizomycotina,GCA_004835665.1
Ascomycota,Pezizomycotina,GCA_033444525.1
Ascomycota,Pezizomycotina,GCA_001599375.1
Ascomycota,Pezizomycotina,GCA_004335185.1
Ascomycota,Pezizomycotina,GCA_033682645.1
Ascomycota,Pezizomycotina,GCA_004835665.1
Ascomycota,Pezizomycotina,GCA_033444525.1
Ascomycota,Pezizomycotina,GCA_001599375.1
Ascomycota,Pezizomycotina,GCA_004335185.1
Ascomycota,Pezizomycotina,GCA_030028495.1
Ascomycota,Pezizomycotina,GCA_009193405.1
Ascomycota,Pezizomycotina,GCA_001604925.1
Ascomycota,Pezizomycotina,GCA_030028435.1
Ascomycota,Pezizomycotina,GCA_020351975.1
Ascomycota,Pezizomycotina,GCA_019009905.1
Ascomycota,Pezizomycotina,GCA_018991885.1
Ascomycota,Pezizomycotina,GCA_018991845.1
Ascomycota,Pezizomycotina,GCA_018990155.1
Ascomycota,Pezizomycotina,GCA_018991915.1
Ascomycota,Pezizomycotina,GCA_019009945.1
Ascomycota,Pezizomycotina,GCA_019008475.1
Ascomycota,Pezizomycotina,GCA_018991875.1
Ascomycota,Pezizomycotina,GCA_030028515.1
Ascomycota,Pezizomycotina,GCA_018992025.1
Ascomycota,Pezizomycotina,GCA_019008345.1
Ascomycota,Pezizomycotina,GCA_018992335.1
Ascomycota,Pezizomycotina,GCA_019008445.1
Ascomycota,Pezizomycotina,GCA_019008305.1
Ascomycota,Pezizomycotina,GCA_018990085.1
Ascomycota,Pezizomycotina,GCA_018990095.1
Ascomycota,Pezizomycotina,GCA_019009935.1
Ascomycota,Pezizomycotina,GCA_018992365.1
Ascomycota,Pezizomycotina,GCA_001604955.1
Ascomycota,Pezizomycotina,GCA_006984745.1
Ascomycota,Pezizomycotina,GCA_000382785.1
Ascomycota,Pezizomycotina,GCA_030028535.1
Ascomycota,Pezizomycotina,GCA_030028555.1
Ascomycota,Pezizomycotina,GCA_030028455.1
Ascomycota,Pezizomycotina,GCA_006984725.1
Ascomycota,Pezizomycotina,GCA_030028475.1
Ascomycota,Saccharomycotina,GCA_003054445.1
Ascomycota,Saccharomycotina,GCF_003054445.1
Ascomycota,Saccharomycotina,GCA_030168465.1
Ascomycota,Saccharomycotina,GCA_030062975.1
Ascomycota,Saccharomycotina,GCA_001661235.1
Ascomycota,Saccharomycotina,GCF_001661235.1
Ascomycota,Saccharomycotina,GCA_030570285.1
Ascomycota,Saccharomycotina,GCA_030570355.1
Ascomycota,Saccharomycotina,GCA_030579495.1
Ascomycota,Saccharomycotina,GCA_030570195.1
Ascomycota,Saccharomycotina,GCA_030560845.1
Ascomycota,Saccharomycotina,GCA_030580035.1
Ascomycota,Saccharomycotina,GCA_030563965.1
Ascomycota,Saccharomycotina,GCA_030556995.1
Ascomycota,Saccharomycotina,GCA_030579415.1
Ascomycota,Saccharomycotina,GCA_030558495.1
Ascomycota,Saccharomycotina,GCA_030574275.1
Ascomycota,Saccharomycotina,GCA_030570135.1
Ascomycota,Saccharomycotina,GCA_030565065.1
Ascomycota,Saccharomycotina,GCA_005406165.1
Ascomycota,Saccharomycotina,GCA_035610515.1
Ascomycota,Saccharomycotina,GCA_030142935.1
Ascomycota,Saccharomycotina,GCA_025531575.1
Ascomycota,Saccharomycotina,GCA_025531595.1
Ascomycota,Saccharomycotina,GCA_030573035.1
Ascomycota,Saccharomycotina,GCA_030556025.1
Ascomycota,Saccharomycotina,GCA_030563085.1
Ascomycota,Saccharomycotina,GCA_030564565.1
Ascomycota,Saccharomycotina,GCA_030560915.1
Ascomycota,Saccharomycotina,GCA_030570315.1
Ascomycota,Saccharomycotina,GCA_030573095.1
Ascomycota,Saccharomycotina,GCA_030571145.1
Ascomycota,Saccharomycotina,GCA_030555725.1
Ascomycota,Saccharomycotina,GCA_025531535.1
Ascomycota,Saccharomycotina,GCA_025531525.1
Ascomycota,Saccharomycotina,GCA_025531625.1
Ascomycota,Saccharomycotina,GCA_030569835.1
Ascomycota,Saccharomycotina,GCA_003054405.1
Ascomycota,Saccharomycotina,GCA_014873065.1
Ascomycota,Saccharomycotina,GCA_003033855.1
Ascomycota,Saccharomycotina,GCA_030579455.1
Ascomycota,Saccharomycotina,GCA_003705515.2
Ascomycota,Saccharomycotina,GCA_030570255.1
Ascomycota,Saccharomycotina,GCA_030581875.1
Ascomycota,Saccharomycotina,GCA_003706875.2
Ascomycota,Saccharomycotina,GCA_030579475.1
Ascomycota,Saccharomycotina,GCA_003705455.2
Ascomycota,Saccharomycotina,GCA_030564505.1
Ascomycota,Saccharomycotina,GCA_030573715.1
Ascomycota,Saccharomycotina,GCA_003705465.1
Ascomycota,Saccharomycotina,GCA_003705495.1
Ascomycota,Saccharomycotina,GCA_003707355.1
Ascomycota,Saccharomycotina,GCA_003705525.2
Ascomycota,Saccharomycotina,GCA_029581905.1
Ascomycota,Saccharomycotina,GCA_021014275.1
Ascomycota,Saccharomycotina,GCA_018402885.1
Ascomycota,Saccharomycotina,GCA_021233995.1
Ascomycota,Saccharomycotina,GCA_002166775.1
Ascomycota,Saccharomycotina,GCA_030264835.1
Ascomycota,Saccharomycotina,GCA_018402865.1
Ascomycota,Saccharomycotina,GCA_025503585.1
Ascomycota,Saccharomycotina,GCA_002798095.1
Ascomycota,Saccharomycotina,GCA_023629535.1
Ascomycota,Saccharomycotina,GCA_019843505.1
Ascomycota,Saccharomycotina,GCA_023629435.1
Ascomycota,Saccharomycotina,GCA_000787615.1
Ascomycota,Saccharomycotina,GCA_023629515.1
Ascomycota,Saccharomycotina,GCA_000764455.1
Ascomycota,Saccharomycotina,GCA_023629355.1
Ascomycota,Saccharomycotina,GCA_023629415.1
Ascomycota,Saccharomycotina,GCA_023629495.1
Ascomycota,Saccharomycotina,GCA_023629575.1
Ascomycota,Saccharomycotina,GCA_023629615.1
Ascomycota,Saccharomycotina,GCA_023629595.1
Ascomycota,Saccharomycotina,GCA_018105815.1
Ascomycota,Saccharomycotina,GCA_023629635.1
Ascomycota,Saccharomycotina,GCA_023629555.1
Ascomycota,Saccharomycotina,GCA_023629455.1
Ascomycota,Saccharomycotina,GCA_023629475.1
Ascomycota,Saccharomycotina,GCA_023629375.1
Ascomycota,Saccharomycotina,GCA_023629315.1
Ascomycota,Saccharomycotina,GCA_025503635.1
Ascomycota,Saccharomycotina,GCA_037042275.1
Ascomycota,Saccharomycotina,GCA_032595395.1
Ascomycota,Saccharomycotina,GCA_032359565.1
Ascomycota,Saccharomycotina,GCA_032595455.1
Ascomycota,Saccharomycotina,GCA_037040875.1
Ascomycota,Saccharomycotina,GCA_032595435.1
Ascomycota,Saccharomycotina,GCA_001879685.1
Ascomycota,Saccharomycotina,GCA_032595495.1
Ascomycota,Saccharomycotina,GCA_032595415.1
Ascomycota,Saccharomycotina,GCA_000286515.1
Ascomycota,Saccharomycotina,GCA_030220005.1
Ascomycota,Saccharomycotina,GCA_029581925.1
Ascomycota,Saccharomycotina,GCA_025531665.1
Ascomycota,Saccharomycotina,GCA_025531695.1
Ascomycota,Saccharomycotina,GCA_025531645.1
Ascomycota,Saccharomycotina,GCA_025531675.1
Ascomycota,Saccharomycotina,GCA_030578975.1
Ascomycota,Saccharomycotina,GCA_030769885.1
Ascomycota,Saccharomycotina,GCA_030770065.1
Ascomycota,Saccharomycotina,GCA_037041515.1
Ascomycota,Saccharomycotina,GCA_003339355.1
Ascomycota,Saccharomycotina,GCA_037041255.1
Ascomycota,Saccharomycotina,GCA_037041755.1
Ascomycota,Saccharomycotina,GCA_037041205.1
Ascomycota,Saccharomycotina,GCA_037102705.1
Ascomycota,Saccharomycotina,GCA_029581865.1
Ascomycota,Saccharomycotina,GCA_029581985.1
Ascomycota,Saccharomycotina,GCA_003327685.1
Ascomycota,Saccharomycotina,GCA_019096115.1
Ascomycota,Saccharomycotina,GCA_029581965.1
Ascomycota,Saccharomycotina,GCA_029581915.1
Ascomycota,Saccharomycotina,GCA_947297755.1
Ascomycota,Saccharomycotina,GCA_022701355.1
Ascomycota,Saccharomycotina,GCA_023629215.1
Ascomycota,Saccharomycotina,GCA_037041655.1
Ascomycota,Saccharomycotina,GCA_023629335.1
Ascomycota,Saccharomycotina,GCA_023629235.1
Ascomycota,Saccharomycotina,GCA_023629655.1
Ascomycota,Saccharomycotina,GCA_023629295.1
Ascomycota,Saccharomycotina,GCA_023629275.1
Ascomycota,Saccharomycotina,GCA_023629695.1
Ascomycota,Saccharomycotina,GCA_037040945.1
Ascomycota,Saccharomycotina,GCA_031021045.1
Ascomycota,Saccharomycotina,GCA_001950575.1
Ascomycota,Saccharomycotina,GCA_003339405.1
Ascomycota,Saccharomycotina,GCA_001983325.1
Ascomycota,Saccharomycotina,GCF_001983325.1
Ascomycota,Saccharomycotina,GCA_029290715.1
Ascomycota,Saccharomycotina,GCA_937871405.1
Ascomycota,Saccharomycotina,GCA_937838335.1
Ascomycota,Saccharomycotina,GCA_031179465.1
Ascomycota,Saccharomycotina,GCA_003054445.1
Ascomycota,Saccharomycotina,GCF_003054445.1
Ascomycota,Saccharomycotina,GCA_030168465.1
Ascomycota,Saccharomycotina,GCA_030062975.1
Ascomycota,Saccharomycotina,GCA_001661235.1
Ascomycota,Saccharomycotina,GCF_001661235.1
Ascomycota,Saccharomycotina,GCA_030570285.1
Ascomycota,Saccharomycotina,GCA_030570355.1
Ascomycota,Saccharomycotina,GCA_030579495.1
Ascomycota,Saccharomycotina,GCA_030570195.1
Ascomycota,Saccharomycotina,GCA_030560845.1
Ascomycota,Saccharomycotina,GCA_030580035.1
Ascomycota,Saccharomycotina,GCA_030563965.1
Ascomycota,Saccharomycotina,GCA_030556995.1
Ascomycota,Saccharomycotina,GCA_030579415.1
Ascomycota,Saccharomycotina,GCA_030558495.1
Ascomycota,Saccharomycotina,GCA_030574275.1
Ascomycota,Saccharomycotina,GCA_030570135.1
Ascomycota,Saccharomycotina,GCA_030565065.1
Ascomycota,Saccharomycotina,GCA_005406165.1
Ascomycota,Saccharomycotina,GCA_035610515.1
Ascomycota,Saccharomycotina,GCA_030142935.1
Ascomycota,Saccharomycotina,GCA_025531575.1
Ascomycota,Saccharomycotina,GCA_025531595.1
Ascomycota,Saccharomycotina,GCA_030573035.1
Ascomycota,Saccharomycotina,GCA_030556025.1
Ascomycota,Saccharomycotina,GCA_030563085.1
Ascomycota,Saccharomycotina,GCA_030564565.1
Ascomycota,Saccharomycotina,GCA_030560915.1
Ascomycota,Saccharomycotina,GCA_030570315.1
Ascomycota,Saccharomycotina,GCA_030573095.1
Ascomycota,Saccharomycotina,GCA_030571145.1
Ascomycota,Saccharomycotina,GCA_030555725.1
Ascomycota,Saccharomycotina,GCA_025531535.1
Ascomycota,Saccharomycotina,GCA_025531525.1
Ascomycota,Saccharomycotina,GCA_025531625.1
Ascomycota,Saccharomycotina,GCA_030569835.1
Ascomycota,Saccharomycotina,GCA_003054405.1
Ascomycota,Saccharomycotina,GCA_014873065.1
Ascomycota,Saccharomycotina,GCA_003033855.1
Ascomycota,Saccharomycotina,GCA_030579455.1
Ascomycota,Saccharomycotina,GCA_003705515.2
Ascomycota,Saccharomycotina,GCA_030570255.1
Ascomycota,Saccharomycotina,GCA_030581875.1
Ascomycota,Saccharomycotina,GCA_003706875.2
Ascomycota,Saccharomycotina,GCA_030579475.1
Ascomycota,Saccharomycotina,GCA_003705455.2
Ascomycota,Saccharomycotina,GCA_030564505.1
Ascomycota,Saccharomycotina,GCA_030573715.1
Ascomycota,Saccharomycotina,GCA_003705465.1
Ascomycota,Saccharomycotina,GCA_003705495.1
Ascomycota,Saccharomycotina,GCA_003707355.1
Ascomycota,Saccharomycotina,GCA_003705525.2
Ascomycota,Saccharomycotina,GCA_029581905.1
Ascomycota,Saccharomycotina,GCA_021014275.1
Ascomycota,Saccharomycotina,GCA_018402885.1
Ascomycota,Saccharomycotina,GCA_021233995.1
Ascomycota,Saccharomycotina,GCA_002166775.1
Ascomycota,Saccharomycotina,GCA_030264835.1
Ascomycota,Saccharomycotina,GCA_018402865.1
Ascomycota,Saccharomycotina,GCA_025503585.1
Ascomycota,Saccharomycotina,GCA_002798095.1
Ascomycota,Saccharomycotina,GCA_023629535.1
Ascomycota,Saccharomycotina,GCA_019843505.1
Ascomycota,Saccharomycotina,GCA_023629435.1
Ascomycota,Saccharomycotina,GCA_000787615.1
Ascomycota,Saccharomycotina,GCA_023629515.1
Ascomycota,Saccharomycotina,GCA_000764455.1
Ascomycota,Saccharomycotina,GCA_023629355.1
Ascomycota,Saccharomycotina,GCA_023629415.1
Ascomycota,Saccharomycotina,GCA_023629495.1
Ascomycota,Saccharomycotina,GCA_023629575.1
Ascomycota,Saccharomycotina,GCA_023629615.1
Ascomycota,Saccharomycotina,GCA_023629595.1
Ascomycota,Saccharomycotina,GCA_018105815.1
Ascomycota,Saccharomycotina,GCA_023629635.1
Ascomycota,Saccharomycotina,GCA_023629555.1
Ascomycota,Saccharomycotina,GCA_023629455.1
Ascomycota,Saccharomycotina,GCA_023629475.1
Ascomycota,Saccharomycotina,GCA_023629375.1
Ascomycota,Saccharomycotina,GCA_023629315.1
Ascomycota,Saccharomycotina,GCA_025503635.1
Ascomycota,Saccharomycotina,GCA_037042275.1
Ascomycota,Saccharomycotina,GCA_032595395.1
Ascomycota,Saccharomycotina,GCA_032359565.1
Ascomycota,Saccharomycotina,GCA_032595455.1
Ascomycota,Saccharomycotina,GCA_037040875.1
Ascomycota,Saccharomycotina,GCA_032595435.1
Ascomycota,Saccharomycotina,GCA_001879685.1
Ascomycota,Saccharomycotina,GCA_032595495.1
Ascomycota,Saccharomycotina,GCA_032595415.1
Ascomycota,Saccharomycotina,GCA_000286515.1
Ascomycota,Saccharomycotina,GCA_030220005.1
Ascomycota,Saccharomycotina,GCA_029581925.1
Ascomycota,Saccharomycotina,GCA_025531665.1
Ascomycota,Saccharomycotina,GCA_025531695.1
Ascomycota,Saccharomycotina,GCA_025531645.1
Ascomycota,Saccharomycotina,GCA_025531675.1
Ascomycota,Saccharomycotina,GCA_030578975.1
Ascomycota,Saccharomycotina,GCA_030769885.1
Ascomycota,Saccharomycotina,GCA_030770065.1
Ascomycota,Saccharomycotina,GCA_037041515.1
Ascomycota,Saccharomycotina,GCA_003339355.1
Ascomycota,Saccharomycotina,GCA_037041255.1
Ascomycota,Saccharomycotina,GCA_037041755.1
Ascomycota,Saccharomycotina,GCA_037041205.1
Ascomycota,Saccharomycotina,GCA_037102705.1
Ascomycota,Saccharomycotina,GCA_029581865.1
Ascomycota,Saccharomycotina,GCA_029581985.1
Ascomycota,Saccharomycotina,GCA_003327685.1
Ascomycota,Saccharomycotina,GCA_019096115.1
Ascomycota,Saccharomycotina,GCA_029581965.1
Ascomycota,Saccharomycotina,GCA_029581915.1
Ascomycota,Saccharomycotina,GCA_947297755.1
Ascomycota,Saccharomycotina,GCA_022701355.1
Ascomycota,Saccharomycotina,GCA_023629215.1
Ascomycota,Saccharomycotina,GCA_037041655.1
Ascomycota,Saccharomycotina,GCA_023629335.1
Ascomycota,Saccharomycotina,GCA_023629235.1
Ascomycota,Saccharomycotina,GCA_023629655.1
Ascomycota,Saccharomycotina,GCA_023629295.1
Ascomycota,Saccharomycotina,GCA_023629275.1
Ascomycota,Saccharomycotina,GCA_023629695.1
Ascomycota,Saccharomycotina,GCA_037040945.1
Ascomycota,Saccharomycotina,GCA_031021045.1
Ascomycota,Saccharomycotina,GCA_001950575.1
Ascomycota,Saccharomycotina,GCA_003339405.1
Ascomycota,Saccharomycotina,GCA_001983325.1
Ascomycota,Saccharomycotina,GCF_001983325.1
Ascomycota,Saccharomycotina,GCA_029290715.1
Ascomycota,Saccharomycotina,GCA_937871405.1
Ascomycota,Saccharomycotina,GCA_937838335.1
Ascomycota,Saccharomycotina,GCA_031179465.1
Ascomycota,Pezizomycotina,GCA_010093745.1
Ascomycota,Pezizomycotina,GCA_020726575.1
Ascomycota,Pezizomycotina,GCA_014635975.1
Ascomycota,Pezizomycotina,GCA_014636675.1
Ascomycota,Pezizomycotina,GCA_014635965.1
Ascomycota,Pezizomycotina,GCA_010093715.1
Ascomycota,Taphrinomycotina,GCA_017301755.1
Ascomycota,Taphrinomycotina,GCA_018127085.1
Ascomycota,Taphrinomycotina,GCA_001477535.1
Ascomycota,Taphrinomycotina,GCF_001477535.1
Ascomycota,Taphrinomycotina,GCA_000349005.2
Ascomycota,Taphrinomycotina,GCF_000349005.2
Ascomycota,Taphrinomycotina,GCA_001477545.1
Ascomycota,Taphrinomycotina,GCF_001477545.1
Ascomycota,Taphrinomycotina,GCA_017311265.1
Ascomycota,Taphrinomycotina,GCA_017311285.1
Ascomycota,Taphrinomycotina,GCA_002571455.1
Ascomycota,Taphrinomycotina,GCA_000333975.2
Ascomycota,Taphrinomycotina,GCA_017788925.1
Ascomycota,Taphrinomycotina,GCA_017911135.1
Ascomycota,Pezizomycotina,GCA_001653235.2
Ascomycota,Pezizomycotina,GCF_001653235.2
Ascomycota,Pezizomycotina,GCA_000411695.4
Ascomycota,Pezizomycotina,GCA_017354895.1
Ascomycota,Pezizomycotina,GCA_035222475.1
Ascomycota,Pezizomycotina,GCF_035222475.1
Ascomycota,Pezizomycotina,GCA_035222275.1
Ascomycota,Pezizomycotina,GCF_035222275.1
Ascomycota,Pezizomycotina,GCA_035222485.1
Ascomycota,Pezizomycotina,GCF_035222485.1
Ascomycota,Pezizomycotina,GCA_035222375.1
Ascomycota,Pezizomycotina,GCF_035222375.1
Ascomycota,Pezizomycotina,GCA_000226545.1
Ascomycota,Pezizomycotina,GCF_000226545.1
Ascomycota,Pezizomycotina,GCA_033675105.1
Ascomycota,Pezizomycotina,GCA_033439775.1
Ascomycota,Pezizomycotina,GCA_033297215.1
Ascomycota,Pezizomycotina,GCA_033296905.1
Ascomycota,Pezizomycotina,GCA_033296915.1
Ascomycota,Pezizomycotina,GCA_900290415.1
Ascomycota,Pezizomycotina,GCA_017654855.1
Ascomycota,Pezizomycotina,GCA_005222925.1
Ascomycota,Pezizomycotina,GCA_005222935.1
Ascomycota,Pezizomycotina,GCA_017354895.1
Ascomycota,Pezizomycotina,GCA_035222475.1
Ascomycota,Pezizomycotina,GCF_035222475.1
Ascomycota,Pezizomycotina,GCA_035222275.1
Ascomycota,Pezizomycotina,GCF_035222275.1
Ascomycota,Pezizomycotina,GCA_035222485.1
Ascomycota,Pezizomycotina,GCF_035222485.1
Ascomycota,Pezizomycotina,GCA_035222375.1
Ascomycota,Pezizomycotina,GCF_035222375.1
Ascomycota,Pezizomycotina,GCA_000226545.1
Ascomycota,Pezizomycotina,GCF_000226545.1
Ascomycota,Pezizomycotina,GCA_033675105.1
Ascomycota,Pezizomycotina,GCA_033439775.1
Ascomycota,Pezizomycotina,GCA_033297215.1
Ascomycota,Pezizomycotina,GCA_033296905.1
Ascomycota,Pezizomycotina,GCA_033296915.1
Ascomycota,Pezizomycotina,GCA_900290415.1
Ascomycota,Pezizomycotina,GCA_017654855.1
Ascomycota,Pezizomycotina,GCA_005222925.1
Ascomycota,Pezizomycotina,GCA_005222935.1
Ascomycota,Pezizomycotina,GCA_017354895.1
Ascomycota,Pezizomycotina,GCA_035222475.1
Ascomycota,Pezizomycotina,GCF_035222475.1
Ascomycota,Pezizomycotina,GCA_035222275.1
Ascomycota,Pezizomycotina,GCF_035222275.1
Ascomycota,Pezizomycotina,GCA_035222485.1
Ascomycota,Pezizomycotina,GCF_035222485.1
Ascomycota,Pezizomycotina,GCA_035222375.1
Ascomycota,Pezizomycotina,GCF_035222375.1
Ascomycota,Pezizomycotina,GCA_000226545.1
Ascomycota,Pezizomycotina,GCF_000226545.1
Ascomycota,Pezizomycotina,GCA_033675105.1
Ascomycota,Pezizomycotina,GCA_033439775.1
Ascomycota,Pezizomycotina,GCA_033297215.1
Ascomycota,Pezizomycotina,GCA_033296905.1
Ascomycota,Pezizomycotina,GCA_033296915.1
Ascomycota,Pezizomycotina,GCA_900290415.1
Ascomycota,Pezizomycotina,GCA_017654855.1
Ascomycota,Pezizomycotina,GCA_005222925.1
Ascomycota,Pezizomycotina,GCA_005222935.1
Ascomycota,Pezizomycotina,GCA_010093785.1
Ascomycota,Pezizomycotina,GCA_010093805.1
Ascomycota,Pezizomycotina,GCA_022579005.1
Ascomycota,Taphrinomycotina,GCA_003717175.1
Phylum,Subphylum,Assembly
Ascomycota,Pezizomycotina,GCA_032354235.1
Ascomycota,Pezizomycotina,GCA_030772425.1
Ascomycota,Pezizomycotina,GCA_030780665.1
Ascomycota,Pezizomycotina,GCA_030779265.1
Ascomycota,Pezizomycotina,GCA_030779055.1
Ascomycota,Pezizomycotina,GCA_032354175.1
Ascomycota,Pezizomycotina,GCA_030780865.1
Ascomycota,Pezizomycotina,GCA_030789425.1
Ascomycota,Pezizomycotina,GCA_030778845.1
Ascomycota,Pezizomycotina,GCA_000770705.1
Ascomycota,Pezizomycotina,GCA_030779765.1
Ascomycota,Pezizomycotina,GCA_032354595.1
Ascomycota,Pezizomycotina,GCA_032358065.1
Ascomycota,Pezizomycotina,GCA_030783465.1
Ascomycota,Pezizomycotina,GCA_030783505.1
Ascomycota,Pezizomycotina,GCA_032353995.1
Ascomycota,Pezizomycotina,GCA_032354635.1
Ascomycota,Pezizomycotina,GCA_030782265.1
Ascomycota,Pezizomycotina,GCA_030782345.1
Ascomycota,Pezizomycotina,GCA_030782125.1
Ascomycota,Pezizomycotina,GCA_030782225.1
Ascomycota,Pezizomycotina,GCA_030782005.1
Ascomycota,Pezizomycotina,GCA_030782165.1
Ascomycota,Pezizomycotina,GCA_001636735.1
Ascomycota,Pezizomycotina,GCA_030411555.1
Ascomycota,Pezizomycotina,GCA_030411615.1
Ascomycota,Pezizomycotina,GCA_030406945.1
Ascomycota,Pezizomycotina,GCA_030411595.1
Ascomycota,Pezizomycotina,GCA_030789365.1
Ascomycota,Pezizomycotina,GCA_030789505.1
Ascomycota,Pezizomycotina,GCA_030411475.1
Ascomycota,Pezizomycotina,GCA_030777465.1
Ascomycota,Pezizomycotina,GCA_032357915.1
Ascomycota,Pezizomycotina,GCA_030784625.1
Ascomycota,Pezizomycotina,GCA_030777525.1
Ascomycota,Pezizomycotina,GCA_032354115.1
Ascomycota,Pezizomycotina,GCA_030788085.1
Ascomycota,Pezizomycotina,GCA_032357895.1
Ascomycota,Pezizomycotina,GCA_030787255.1
Ascomycota,Pezizomycotina,GCA_030779865.1
Ascomycota,Pezizomycotina,GCA_030779145.1
Ascomycota,Pezizomycotina,GCA_030784175.1
Ascomycota,Pezizomycotina,GCA_030789565.1
Ascomycota,Pezizomycotina,GCA_030788355.1
Ascomycota,Pezizomycotina,GCA_030772795.1
Ascomycota,Pezizomycotina,GCA_030772025.1
Ascomycota,Pezizomycotina,GCA_030782025.1
Ascomycota,Pezizomycotina,GCA_030781965.1
Ascomycota,Pezizomycotina,GCA_030787095.1
Ascomycota,Pezizomycotina,GCA_032354095.1
Ascomycota,Pezizomycotina,GCA_030787005.1
Ascomycota,Pezizomycotina,GCA_030789645.1
Ascomycota,Pezizomycotina,GCA_030772655.1
Ascomycota,Pezizomycotina,GCA_032353975.1
Ascomycota,Pezizomycotina,GCA_030780825.1
